60	 96
 Node#	 Xpos	 Ypos	 Bit	OI	BL	MaxI	PrefD	Skew	Kurtosis	h11	 h12	 h21	 h22	
2873	12.22	13.52	1	0.677	4099	60814	65.76	0.516	-1.381	0.330	 0.192	 0.192	 0.670	
2874	12.22	13.78	1	0.777	1871	63683	75.48	0.872	-0.770	0.222	 0.154	 0.154	 0.778	
2875	12.22	14.04	1	0.865	871	64015	97.06	1.098	-0.416	0.130	 -0.093	 -0.093	 0.870	
2876	12.22	14.30	1	0.870	313	21997	102.83	2.870	7.356	0.153	 -0.167	 -0.167	 0.847	
2877	12.22	14.56	0	0.069	244	530	122.87	-0.147	-0.187	0.493	 -0.016	 -0.016	 0.507	
2878	12.22	14.82	0	0.030	258	526	47.17	0.401	0.225	0.499	 0.007	 0.007	 0.501	
2879	12.22	15.08	0	0.067	234	510	132.41	0.273	-0.661	0.498	 -0.017	 -0.017	 0.502	
2880	12.22	15.34	0	0.072	235	542	133.82	0.128	-0.221	0.499	 -0.019	 -0.019	 0.501	
2881	12.48	0.00	0	0.010	228	559	61.20	0.656	0.402	0.505	 -0.008	 -0.008	 0.495	
2882	12.48	0.26	0	0.033	244	381	56.21	0.255	-0.204	0.497	 0.008	 0.008	 0.503	
2883	12.48	0.52	0	0.043	223	471	31.42	0.084	-0.845	0.505	 0.010	 0.010	 0.495	
2884	12.48	0.78	1	0.191	1950	9124	92.75	1.284	1.073	0.447	 -0.005	 -0.005	 0.553	
2885	12.48	1.04	1	0.615	1064	10534	168.78	0.440	-1.439	0.705	 -0.085	 -0.085	 0.295	
2886	12.48	1.30	0	0.010	770	11720	88.78	0.679	-0.972	0.744	 -0.010	 -0.010	 0.256	
2887	12.48	1.56	1	0.098	9861	24794	78.61	0.573	-0.613	0.476	 0.010	 0.010	 0.524	
2888	12.48	1.82	1	0.123	10535	27178	96.00	1.181	0.773	0.468	 -0.007	 -0.007	 0.532	
2889	12.48	2.08	1	0.306	14354	49576	68.57	0.615	-0.635	0.434	 0.061	 0.061	 0.566	
2890	12.48	2.34	1	0.290	11971	47917	70.03	0.306	-0.830	0.435	 0.054	 0.054	 0.565	
2891	12.48	2.60	1	0.193	14978	46300	81.61	0.178	-0.900	0.449	 0.015	 0.015	 0.551	
2892	12.48	2.86	1	0.149	17129	36217	93.19	0.496	-0.708	0.460	 -0.004	 -0.004	 0.540	
2893	12.48	3.12	1	0.117	15572	34777	112.86	-1.082	0.999	0.478	 -0.022	 -0.022	 0.522	
2894	12.48	3.38	1	0.010	13201	39536	45.46	-0.047	-0.797	0.501	 -0.042	 -0.042	 0.499	
2895	12.48	3.64	1	0.089	20867	40734	65.78	-0.020	-0.976	0.485	 0.017	 0.017	 0.515	
2896	12.48	3.90	1	0.148	15239	50719	95.05	0.021	-0.475	0.461	 -0.007	 -0.007	 0.539	
2897	12.48	4.16	1	0.103	19597	44835	78.94	0.061	-0.333	0.475	 0.010	 0.010	 0.525	
2898	12.48	4.42	1	0.248	13825	45864	105.80	0.568	-0.546	0.440	 -0.037	 -0.037	 0.560	
2899	12.48	4.68	1	0.366	9397	51588	87.73	0.059	-1.366	0.388	 0.009	 0.009	 0.612	
2900	12.48	4.94	1	0.466	11341	52876	97.91	0.299	-1.497	0.354	 -0.041	 -0.041	 0.646	
2901	12.48	5.20	1	0.538	6445	56289	90.34	0.345	-1.279	0.316	 -0.002	 -0.002	 0.684	
2902	12.48	5.46	1	0.567	5519	48400	100.39	0.411	-1.454	0.315	 -0.070	 -0.070	 0.685	
2903	12.48	5.72	1	0.601	4720	44311	97.06	0.447	-1.390	0.292	 -0.052	 -0.052	 0.708	
2904	12.48	5.98	1	0.687	4778	61186	92.78	0.784	-0.878	0.240	 -0.025	 -0.025	 0.760	
2905	12.48	6.24	1	0.684	3704	59156	90.27	0.616	-1.101	0.240	 -0.002	 -0.002	 0.760	
2906	12.48	6.50	1	0.630	3047	47971	86.89	0.247	-1.652	0.271	 0.025	 0.025	 0.729	
2907	12.48	6.76	1	0.590	4640	48014	88.39	0.475	-1.326	0.291	 0.012	 0.012	 0.709	
2908	12.48	7.02	1	0.564	4052	38249	90.28	0.369	-1.346	0.304	 -0.002	 -0.002	 0.696	
2909	12.48	7.28	1	0.607	4819	44499	90.70	0.551	-1.173	0.282	 -0.005	 -0.005	 0.718	
2910	12.48	7.54	1	0.612	4776	51875	92.45	0.698	-0.845	0.280	 -0.019	 -0.019	 0.720	
2911	12.48	7.80	1	0.573	4830	45753	88.90	0.658	-1.023	0.300	 0.008	 0.008	 0.700	
2912	12.48	8.06	1	0.565	4325	43748	90.66	0.769	-0.934	0.303	 -0.005	 -0.005	 0.697	
2913	12.48	8.32	1	0.676	5248	57045	88.07	0.872	-0.739	0.246	 0.017	 0.017	 0.754	
2914	12.48	8.58	1	0.689	3770	60361	93.00	0.787	-0.871	0.239	 -0.027	 -0.027	 0.761	
2915	12.48	8.84	1	0.680	4423	58055	95.92	0.812	-0.949	0.248	 -0.053	 -0.053	 0.752	
2916	12.48	9.10	1	0.720	3444	64247	96.63	0.862	-0.663	0.226	 -0.065	 -0.065	 0.774	
2917	12.48	9.36	1	0.756	2887	59783	99.44	1.175	-0.141	0.213	 -0.098	 -0.098	 0.787	
2918	12.48	9.62	1	0.704	2715	50175	105.35	0.844	-0.841	0.267	 -0.139	 -0.139	 0.733	
2919	12.48	9.88	1	0.704	4888	64560	106.66	0.887	-0.725	0.273	 -0.149	 -0.149	 0.727	
2920	12.48	10.14	1	0.711	4002	63557	96.75	0.791	-0.972	0.232	 -0.064	 -0.064	 0.768	
2921	12.48	10.40	1	0.622	6839	56477	96.74	0.679	-1.062	0.281	 -0.053	 -0.053	 0.719	
2922	12.48	10.66	1	0.571	5885	51397	101.04	0.644	-0.856	0.315	 -0.075	 -0.075	 0.685	
2923	12.48	10.92	1	0.594	5457	57008	101.18	0.955	-0.388	0.305	 -0.080	 -0.080	 0.695	
2924	12.48	11.18	1	0.509	7026	56222	95.75	0.748	-0.621	0.333	 -0.034	 -0.034	 0.667	
2925	12.48	11.44	1	0.502	7877	54096	96.01	0.651	-0.951	0.336	 -0.035	 -0.035	 0.664	
2926	12.48	11.70	1	0.501	9603	53492	87.40	0.767	-0.766	0.333	 0.015	 0.015	 0.667	
2927	12.48	11.96	1	0.507	7921	46342	90.26	0.329	-1.369	0.330	 -0.002	 -0.002	 0.670	
2928	12.48	12.22	1	0.529	6930	58054	87.38	0.603	-0.969	0.321	 0.016	 0.016	 0.679	
2929	12.48	12.48	1	0.546	5409	49181	98.65	0.490	-0.851	0.321	 -0.056	 -0.056	 0.679	
2930	12.48	12.74	1	0.332	8182	45655	105.58	0.094	-0.963	0.415	 -0.051	 -0.051	 0.585	
2931	12.48	13.00	1	0.386	9105	46155	81.38	0.460	-0.624	0.386	 0.035	 0.035	 0.614	
2932	12.48	13.26	1	0.332	11902	42998	61.40	1.090	-0.145	0.446	 0.084	 0.084	 0.554	
2933	12.48	13.52	1	0.520	9182	52645	62.23	0.467	-1.404	0.401	 0.145	 0.145	 0.599	
2934	12.48	13.78	1	0.677	4004	56136	64.59	0.700	-1.070	0.338	 0.198	 0.198	 0.662	
2935	12.48	14.04	1	0.806	1759	64619	76.01	0.858	-0.885	0.202	 0.158	 0.158	 0.798	
2936	12.48	14.30	1	0.896	710	64991	95.78	1.291	0.057	0.103	 -0.081	 -0.081	 0.897	
2937	12.48	14.56	1	0.637	241	5092	98.52	2.887	7.543	0.277	 -0.068	 -0.068	 0.723	
2938	12.48	14.82	0	0.065	239	556	122.62	0.039	0.339	0.493	 -0.015	 -0.015	 0.507	
2939	12.48	15.08	0	0.064	233	543	129.74	0.216	0.320	0.497	 -0.016	 -0.016	 0.503	
2940	12.48	15.34	0	0.064	240	536	128.38	0.168	-0.075	0.496	 -0.016	 -0.016	 0.504	
2941	12.74	0.00	0	0.010	239	418	116.79	-0.205	-0.491	0.503	 0.004	 0.004	 0.497	
2942	12.74	0.26	0	0.010	187	543	107.02	0.522	-0.691	0.518	 0.012	 0.012	 0.482	
2943	12.74	0.52	1	0.472	1625	11500	135.08	0.963	-0.511	0.500	 -0.154	 -0.154	 0.500	
2944	12.74	0.78	1	0.391	1998	11298	2.73	1.043	0.281	0.621	 0.012	 0.012	 0.379	
2945	12.74	1.04	1	0.010	998	19276	83.56	1.492	1.119	0.755	 -0.058	 -0.058	 0.245	
2946	12.74	1.30	1	0.258	6504	30533	70.02	0.783	0.608	0.443	 0.047	 0.047	 0.557	
2947	12.74	1.56	1	0.284	10427	35432	100.32	0.310	-0.635	0.423	 -0.029	 -0.029	 0.577	
2948	12.74	1.82	1	0.509	5869	48982	101.80	0.428	-1.321	0.343	 -0.068	 -0.068	 0.657	
2949	12.74	2.08	1	0.369	11828	50962	95.28	1.002	-0.247	0.389	 -0.021	 -0.021	 0.611	
2950	12.74	2.34	1	0.242	15545	42110	85.11	0.541	-0.734	0.432	 0.012	 0.012	 0.568	
2951	12.74	2.60	1	0.206	10464	37512	112.87	0.307	-0.761	0.460	 -0.041	 -0.041	 0.540	
2952	12.74	2.86	1	0.206	14596	38978	96.61	0.186	-0.741	0.444	 -0.013	 -0.013	 0.556	
2953	12.74	3.12	1	0.174	16775	42569	91.31	0.249	-0.377	0.452	 -0.002	 -0.002	 0.548	
2954	12.74	3.38	1	0.198	12740	44312	97.19	-0.255	0.244	0.447	 -0.014	 -0.014	 0.553	
2955	12.74	3.64	1	0.078	20662	45595	87.53	0.459	-0.464	0.480	 0.002	 0.002	 0.520	
2956	12.74	3.90	1	0.327	14609	51946	84.54	0.325	-1.286	0.404	 0.018	 0.018	 0.596	
2957	12.74	4.16	1	0.335	15767	51824	90.99	0.410	-1.352	0.399	 -0.003	 -0.003	 0.601	
2958	12.74	4.42	1	0.426	8102	47997	99.68	-0.039	-1.496	0.372	 -0.045	 -0.045	 0.628	
2959	12.74	4.68	1	0.471	9154	52509	98.66	0.334	-1.493	0.353	 -0.046	 -0.046	 0.647	
2960	12.74	4.94	1	0.542	6199	51098	99.10	0.430	-1.375	0.323	 -0.058	 -0.058	 0.677	
2961	12.74	5.20	1	0.541	5558	52625	101.63	0.588	-1.038	0.330	 -0.073	 -0.073	 0.670	
2962	12.74	5.46	1	0.571	5520	51532	100.29	0.538	-1.060	0.313	 -0.070	 -0.070	 0.687	
2963	12.74	5.72	1	0.653	3689	54625	94.97	0.696	-0.894	0.261	 -0.042	 -0.042	 0.739	
2964	12.74	5.98	1	0.706	3867	60353	91.13	0.808	-0.809	0.228	 -0.011	 -0.011	 0.772	
2965	12.74	6.24	1	0.713	3255	55861	93.28	0.583	-1.352	0.225	 -0.032	 -0.032	 0.775	
2966	12.74	6.50	1	0.624	4262	45182	87.42	0.374	-1.544	0.274	 0.020	 0.020	 0.726	
2967	12.74	6.76	1	0.631	4402	44006	87.90	0.602	-1.246	0.270	 0.017	 0.017	 0.730	
2968	12.74	7.02	1	0.565	4568	39623	89.48	0.370	-1.378	0.303	 0.004	 0.004	 0.697	
2969	12.74	7.28	1	0.572	4091	37634	93.95	0.511	-1.166	0.302	 -0.028	 -0.028	 0.698	
2970	12.74	7.54	1	0.565	4480	47096	90.96	0.283	-1.454	0.303	 -0.007	 -0.007	 0.697	
2971	12.74	7.80	1	0.563	5526	46583	89.88	0.743	-0.602	0.304	 0.001	 0.001	 0.696	
2972	12.74	8.06	1	0.648	4685	45069	87.55	0.751	-1.045	0.261	 0.020	 0.020	 0.739	
2973	12.74	8.32	1	0.661	4257	55402	94.59	0.766	-0.790	0.256	 -0.039	 -0.039	 0.744	
2974	12.74	8.58	1	0.720	3172	61481	98.17	0.881	-0.773	0.230	 -0.079	 -0.079	 0.770	
2975	12.74	8.84	1	0.672	5615	60289	99.15	0.879	-0.765	0.260	 -0.079	 -0.079	 0.740	
2976	12.74	9.10	1	0.734	3678	61150	95.77	1.141	-0.157	0.216	 -0.058	 -0.058	 0.784	
2977	12.74	9.36	1	0.707	3621	58768	97.58	1.000	-0.438	0.236	 -0.071	 -0.071	 0.764	
2978	12.74	9.62	1	0.698	3112	52515	99.27	1.071	-0.297	0.246	 -0.085	 -0.085	 0.754	
2979	12.74	9.88	1	0.622	6323	61423	105.32	0.768	-0.937	0.306	 -0.115	 -0.115	 0.694	
2980	12.74	10.14	1	0.650	4948	62036	97.62	0.671	-0.920	0.268	 -0.063	 -0.063	 0.732	
2981	12.74	10.40	1	0.564	4926	45403	100.29	0.871	-0.646	0.316	 -0.069	 -0.069	 0.684	
2982	12.74	10.66	1	0.586	6150	53227	99.21	1.141	0.166	0.304	 -0.065	 -0.065	 0.696	
2983	12.74	10.92	1	0.579	6963	54894	91.21	0.865	-0.523	0.297	 -0.009	 -0.009	 0.703	
2984	12.74	11.18	1	0.550	5726	57890	90.55	0.769	-0.592	0.310	 -0.004	 -0.004	 0.690	
2985	12.74	11.44	1	0.593	7630	57347	85.01	0.639	-1.179	0.292	 0.037	 0.037	 0.708	
2986	12.74	11.70	1	0.504	10827	60398	78.65	0.667	-0.860	0.344	 0.065	 0.065	 0.656	
2987	12.74	11.96	1	0.486	9652	54335	86.39	0.648	-0.911	0.341	 0.020	 0.020	 0.659	
2988	12.74	12.22	1	0.560	7241	56024	91.47	0.732	-0.725	0.306	 -0.010	 -0.010	 0.694	
2989	12.74	12.48	1	0.530	5645	48407	99.54	0.254	-1.340	0.330	 -0.059	 -0.059	 0.670	
2990	12.74	12.74	1	0.510	6303	53284	82.06	0.574	-0.856	0.336	 0.047	 0.047	 0.664	
2991	12.74	13.00	1	0.414	9921	52702	71.34	0.895	-0.231	0.396	 0.079	 0.079	 0.604	
2992	12.74	13.26	1	0.446	9725	53054	81.04	0.386	-1.331	0.364	 0.044	 0.044	 0.636	
2993	12.74	13.52	1	0.560	6959	56561	77.27	0.487	-1.275	0.324	 0.084	 0.084	 0.676	
2994	12.74	13.78	1	0.740	3424	61302	73.11	0.720	-1.124	0.256	 0.163	 0.163	 0.744	
2995	12.74	14.04	1	0.873	968	63014	88.50	1.188	-0.219	0.113	 0.020	 0.020	 0.887	
2996	12.74	14.30	1	0.933	465	65048	94.44	1.868	1.961	0.068	 -0.067	 -0.067	 0.932	
2997	12.74	14.56	0	0.068	251	542	115.95	-0.379	0.133	0.489	 -0.014	 -0.014	 0.511	
2998	12.74	14.82	0	0.067	237	533	129.21	0.108	-0.377	0.497	 -0.017	 -0.017	 0.503	
2999	12.74	15.08	0	0.065	238	547	132.40	0.060	-0.192	0.498	 -0.017	 -0.017	 0.502	
3000	12.74	15.34	0	0.010	232	528	50.34	0.120	-0.437	0.503	 -0.018	 -0.018	 0.497	
3001	13.00	0.00	0	0.080	237	550	131.64	0.087	0.768	0.498	 -0.021	 -0.021	 0.502	
3002	13.00	0.26	0	0.003	260	477	81.80	0.234	-1.033	0.499	 0.000	 0.000	 0.501	
3003	13.00	0.52	0	0.055	246	556	47.11	0.485	-0.383	0.499	 0.014	 0.014	 0.501	
3004	13.00	0.78	0	0.010	426	2364	61.87	1.585	1.922	0.554	 -0.081	 -0.081	 0.446	
3005	13.00	1.04	1	0.704	1243	23098	178.03	0.727	-0.986	0.771	 -0.019	 -0.019	 0.229	
3006	13.00	1.30	1	0.010	3187	29219	91.70	1.209	0.150	0.717	 0.013	 0.013	 0.283	
3007	13.00	1.56	1	0.010	6897	25079	90.97	0.397	-0.100	0.550	 0.002	 0.002	 0.450	
3008	13.00	1.82	1	0.412	9555	42096	102.74	0.769	-0.668	0.383	 -0.056	 -0.056	 0.617	
3009	13.00	2.08	1	0.550	8848	60917	101.34	0.877	-0.688	0.325	 -0.073	 -0.073	 0.675	
3010	13.00	2.34	1	0.390	10351	50648	102.25	0.546	-1.182	0.390	 -0.050	 -0.050	 0.610	
3011	13.00	2.60	1	0.209	15381	42170	105.64	0.373	-0.831	0.450	 -0.030	 -0.030	 0.550	
3012	13.00	2.86	1	0.266	11123	32683	104.46	0.370	-0.804	0.433	 -0.037	 -0.037	 0.567	
3013	13.00	3.12	1	0.148	15194	38423	102.97	0.179	-0.893	0.464	 -0.018	 -0.018	 0.536	
3014	13.00	3.38	1	0.314	14168	50015	86.17	0.082	-1.129	0.408	 0.012	 0.012	 0.592	
3015	13.00	3.64	1	0.271	16355	46448	87.75	-0.043	-1.325	0.422	 0.006	 0.006	 0.578	
3016	13.00	3.90	1	0.320	15473	51069	93.96	0.527	-0.843	0.406	 -0.013	 -0.013	 0.594	
3017	13.00	4.16	1	0.328	13102	47641	94.57	0.288	-1.171	0.403	 -0.016	 -0.016	 0.597	
3018	13.00	4.42	1	0.403	12198	50210	98.32	0.291	-1.496	0.379	 -0.036	 -0.036	 0.621	
3019	13.00	4.68	1	0.440	9001	49140	94.04	0.333	-1.299	0.360	 -0.020	 -0.020	 0.640	
3020	13.00	4.94	1	0.525	7694	51059	98.00	0.264	-1.468	0.329	 -0.049	 -0.049	 0.671	
3021	13.00	5.20	1	0.599	3861	53617	103.14	0.472	-1.340	0.308	 -0.095	 -0.095	 0.692	
3022	13.00	5.46	1	0.555	4205	43908	100.39	0.431	-1.155	0.321	 -0.068	 -0.068	 0.679	
3023	13.00	5.72	1	0.581	5284	52314	97.45	0.371	-1.211	0.302	 -0.053	 -0.053	 0.698	
3024	13.00	5.98	1	0.701	3980	61242	90.79	0.744	-1.016	0.230	 -0.007	 -0.007	 0.770	
3025	13.00	6.24	1	0.681	3196	54242	94.77	0.601	-1.193	0.246	 -0.043	 -0.043	 0.754	
3026	13.00	6.50	1	0.683	3901	56560	91.47	0.717	-0.970	0.241	 -0.013	 -0.013	 0.759	
3027	13.00	6.76	1	0.575	5380	44791	92.73	0.210	-1.639	0.299	 -0.019	 -0.019	 0.701	
3028	13.00	7.02	1	0.637	3589	44852	91.02	0.540	-1.237	0.267	 -0.008	 -0.008	 0.733	
3029	13.00	7.28	1	0.579	4639	41497	91.42	0.536	-1.046	0.297	 -0.010	 -0.010	 0.703	
3030	13.00	7.54	1	0.612	4222	44465	89.53	0.600	-1.082	0.279	 0.004	 0.004	 0.721	
3031	13.00	7.80	1	0.607	3772	49446	91.30	0.792	-0.614	0.283	 -0.010	 -0.010	 0.717	
3032	13.00	8.06	1	0.657	4512	52662	94.64	0.900	-0.691	0.258	 -0.039	 -0.039	 0.742	
3033	13.00	8.32	1	0.620	5233	45825	88.95	0.704	-0.993	0.275	 0.008	 0.008	 0.725	
3034	13.00	8.58	1	0.647	3475	56377	93.78	0.736	-0.784	0.263	 -0.032	 -0.032	 0.737	
3035	13.00	8.84	1	0.672	4491	63051	98.60	0.988	-0.490	0.259	 -0.075	 -0.075	 0.741	
3036	13.00	9.10	1	0.649	5255	64879	96.68	1.096	-0.145	0.266	 -0.056	 -0.056	 0.734	
3037	13.00	9.36	1	0.733	3268	58962	95.71	1.084	-0.228	0.217	 -0.057	 -0.057	 0.783	
3038	13.00	9.62	1	0.649	3652	49217	96.83	0.738	-0.868	0.266	 -0.057	 -0.057	 0.734	
3039	13.00	9.88	1	0.597	5079	50560	101.96	0.866	-0.664	0.305	 -0.086	 -0.086	 0.695	
3040	13.00	10.14	1	0.614	7455	61875	103.72	0.785	-0.794	0.304	 -0.102	 -0.102	 0.696	
3041	13.00	10.40	1	0.595	5830	57536	95.81	0.628	-1.254	0.293	 -0.043	 -0.043	 0.707	
3042	13.00	10.66	1	0.576	4890	47380	92.71	0.611	-0.754	0.299	 -0.019	 -0.019	 0.701	
3043	13.00	10.92	1	0.562	4782	53678	90.35	0.792	-0.564	0.305	 -0.002	 -0.002	 0.695	
3044	13.00	11.18	1	0.547	6261	53465	91.46	0.750	-0.892	0.312	 -0.010	 -0.010	 0.688	
3045	13.00	11.44	1	0.590	7469	55257	90.37	0.550	-1.188	0.291	 -0.003	 -0.003	 0.709	
3046	13.00	11.70	1	0.572	6073	61116	85.14	0.619	-0.914	0.303	 0.034	 0.034	 0.697	
3047	13.00	11.96	1	0.495	9484	55461	80.32	0.607	-1.157	0.345	 0.054	 0.054	 0.655	
3048	13.00	12.22	1	0.475	7557	58795	90.88	0.643	-0.449	0.344	 -0.005	 -0.005	 0.656	
3049	13.00	12.48	1	0.539	5821	54999	100.63	0.273	-1.283	0.328	 -0.067	 -0.067	 0.672	
3050	13.00	12.74	1	0.569	6273	58212	86.69	1.021	-0.279	0.302	 0.023	 0.023	 0.698	
3051	13.00	13.00	1	0.593	6514	59085	86.75	0.992	-0.395	0.291	 0.024	 0.024	 0.709	
3052	13.00	13.26	1	0.402	10414	49470	71.36	0.443	-0.958	0.400	 0.076	 0.076	 0.600	
3053	13.00	13.52	1	0.472	7068	43632	99.44	0.534	-1.179	0.354	 -0.050	 -0.050	 0.646	
3054	13.00	13.78	1	0.673	4045	51860	78.88	0.627	-1.246	0.265	 0.096	 0.096	 0.735	
3055	13.00	14.04	1	0.778	1911	62324	81.82	0.790	-1.042	0.194	 0.090	 0.090	 0.806	
3056	13.00	14.30	1	0.893	654	65128	84.52	1.227	-0.161	0.104	 0.077	 0.077	 0.896	
3057	13.00	14.56	1	0.921	367	45609	93.72	2.812	6.840	0.076	 -0.055	 -0.055	 0.924	
3058	13.00	14.82	0	0.060	245	556	126.32	-0.062	-0.421	0.495	 -0.015	 -0.015	 0.505	
3059	13.00	15.08	0	0.063	242	523	132.87	0.030	-0.656	0.499	 -0.016	 -0.016	 0.501	
3060	13.00	15.34	0	0.064	242	524	136.60	0.262	-0.779	0.501	 -0.016	 -0.016	 0.499	
3061	13.26	0.00	0	0.010	239	460	121.75	0.488	0.549	0.504	 0.008	 0.008	 0.496	
3062	13.26	0.26	0	0.010	225	500	63.48	0.338	-0.099	0.504	 -0.005	 -0.005	 0.496	
3063	13.26	0.52	0	0.010	244	483	114.95	0.077	-0.654	0.500	 0.000	 0.000	 0.500	
3064	13.26	0.78	0	0.010	253	515	45.98	-0.085	-0.637	0.500	 -0.006	 -0.006	 0.500	
3065	13.26	1.04	0	0.010	2210	17250	106.71	1.388	0.783	0.642	 0.094	 0.094	 0.358	
3066	13.26	1.30	1	0.010	4438	25310	72.51	0.139	-0.337	0.555	 -0.039	 -0.039	 0.445	
3067	13.26	1.56	1	0.209	11105	30496	137.80	-0.247	-0.711	0.506	 -0.058	 -0.058	 0.494	
3068	13.26	1.82	1	0.480	8505	55236	95.40	0.878	-0.415	0.345	 -0.030	 -0.030	 0.655	
3069	13.26	2.08	1	0.454	11104	54567	91.28	0.494	-1.177	0.353	 -0.007	 -0.007	 0.647	
3070	13.26	2.34	1	0.176	16393	37795	90.62	0.067	-1.154	0.452	 -0.001	 -0.001	 0.548	
3071	13.26	2.60	1	0.254	11523	35180	92.11	0.273	-1.354	0.427	 -0.005	 -0.005	 0.573	
3072	13.26	2.86	1	0.176	16431	37840	102.15	0.085	-1.060	0.456	 -0.020	 -0.020	 0.544	
3073	13.26	3.12	1	0.334	12880	47957	100.10	0.144	-1.130	0.406	 -0.035	 -0.035	 0.594	
3074	13.26	3.38	1	0.365	13105	55726	90.98	0.217	-1.169	0.389	 -0.004	 -0.004	 0.611	
3075	13.26	3.64	1	0.288	15296	51235	100.49	-0.132	-1.077	0.421	 -0.030	 -0.030	 0.579	
3076	13.26	3.90	1	0.282	14517	53840	81.59	0.258	-0.387	0.422	 0.024	 0.024	 0.578	
3077	13.26	4.16	1	0.454	10796	51509	96.72	0.177	-1.495	0.357	 -0.034	 -0.034	 0.643	
3078	13.26	4.42	1	0.484	9352	54304	99.25	0.101	-1.494	0.349	 -0.051	 -0.051	 0.651	
3079	13.26	4.68	1	0.542	7581	57402	96.37	0.447	-1.228	0.319	 -0.041	 -0.041	 0.681	
3080	13.26	4.94	1	0.606	5061	58649	98.00	0.602	-1.033	0.291	 -0.060	 -0.060	 0.709	
3081	13.26	5.20	1	0.603	5003	52733	99.82	0.586	-1.044	0.297	 -0.072	 -0.072	 0.703	
3082	13.26	5.46	1	0.558	4321	50020	90.61	0.447	-1.022	0.306	 -0.004	 -0.004	 0.694	
3083	13.26	5.72	1	0.693	3652	59753	91.20	0.837	-0.819	0.235	 -0.011	 -0.011	 0.765	
3084	13.26	5.98	1	0.694	3536	61233	95.23	0.683	-1.086	0.238	 -0.048	 -0.048	 0.762	
3085	13.26	6.24	1	0.671	3080	56466	94.72	0.629	-1.102	0.251	 -0.041	 -0.041	 0.749	
3086	13.26	6.50	1	0.661	4134	52283	92.85	0.649	-1.108	0.255	 -0.025	 -0.025	 0.745	
3087	13.26	6.76	1	0.597	3824	42800	91.11	0.734	-0.784	0.287	 -0.008	 -0.008	 0.713	
3088	13.26	7.02	1	0.596	4116	36867	91.39	0.531	-1.063	0.288	 -0.010	 -0.010	 0.712	
3089	13.26	7.28	1	0.645	3980	49422	88.86	0.614	-1.182	0.262	 0.010	 0.010	 0.738	
3090	13.26	7.54	1	0.598	4382	41567	90.05	0.463	-1.273	0.287	 -0.000	 -0.000	 0.713	
3091	13.26	7.80	1	0.594	4652	46061	94.03	0.568	-1.252	0.291	 -0.030	 -0.030	 0.709	
3092	13.26	8.06	1	0.619	3898	49165	89.24	0.841	-0.594	0.276	 0.006	 0.006	 0.724	
3093	13.26	8.32	1	0.665	4512	50082	92.69	0.629	-1.220	0.252	 -0.023	 -0.023	 0.748	
3094	13.26	8.58	1	0.668	5105	59885	92.88	0.840	-0.808	0.250	 -0.025	 -0.025	 0.750	
3095	13.26	8.84	1	0.663	4632	59714	97.52	0.989	-0.425	0.260	 -0.064	 -0.064	 0.740	
3096	13.26	9.10	1	0.724	3545	64199	94.44	1.033	-0.393	0.219	 -0.044	 -0.044	 0.781	
3097	13.26	9.36	1	0.670	3683	52639	97.43	0.655	-1.199	0.257	 -0.065	 -0.065	 0.743	
3098	13.26	9.62	1	0.655	3863	60019	98.31	0.751	-0.785	0.267	 -0.070	 -0.070	 0.733	
3099	13.26	9.88	1	0.605	6065	59601	97.66	0.842	-0.723	0.291	 -0.057	 -0.057	 0.709	
3100	13.26	10.14	1	0.697	4757	63478	98.73	0.958	-0.563	0.245	 -0.080	 -0.080	 0.755	
3101	13.26	10.40	1	0.578	6411	53660	89.37	0.815	-0.677	0.297	 0.004	 0.004	 0.703	
3102	13.26	10.66	1	0.547	6469	45520	82.40	0.276	-1.526	0.318	 0.049	 0.049	 0.682	
3103	13.26	10.92	1	0.562	6706	49913	86.43	0.601	-1.279	0.306	 0.024	 0.024	 0.694	
3104	13.26	11.18	1	0.556	6806	54668	88.16	0.660	-0.966	0.308	 0.012	 0.012	 0.692	
3105	13.26	11.44	1	0.554	7913	59282	96.38	0.521	-1.088	0.313	 -0.042	 -0.042	 0.687	
3106	13.26	11.70	1	0.566	7683	61236	93.51	0.273	-1.500	0.304	 -0.024	 -0.024	 0.696	
3107	13.26	11.96	1	0.336	15953	53324	91.30	0.413	-1.189	0.399	 -0.005	 -0.005	 0.601	
3108	13.26	12.22	1	0.501	9579	54536	89.24	0.365	-1.495	0.333	 0.004	 0.004	 0.667	
3109	13.26	12.48	1	0.600	6110	60096	100.60	0.897	-0.575	0.300	 -0.078	 -0.078	 0.700	
3110	13.26	12.74	1	0.693	5123	61977	95.77	1.031	-0.490	0.240	 -0.053	 -0.053	 0.760	
3111	13.26	13.00	1	0.665	4542	57527	90.98	0.814	-0.818	0.251	 -0.009	 -0.009	 0.749	
3112	13.26	13.26	1	0.532	8761	54886	59.12	0.463	-1.257	0.414	 0.159	 0.159	 0.586	
3113	13.26	13.52	1	0.692	4353	57393	74.99	0.636	-1.237	0.271	 0.132	 0.132	 0.729	
3114	13.26	13.78	1	0.755	2676	60405	71.38	0.863	-0.943	0.259	 0.183	 0.183	 0.741	
3115	13.26	14.04	1	0.823	1427	62914	78.19	1.148	-0.248	0.180	 0.140	 0.140	 0.820	
3116	13.26	14.30	1	0.894	689	63685	88.72	1.476	0.628	0.096	 0.018	 0.018	 0.904	
