112	 179
 Node#	 Xpos	 Ypos	 Bit	OI	BL	MaxI	PrefD	Skew	Kurtosis	
12707	29.38	13.00	0	0.125	282	645	29.10	0.541	-0.449	
12708	29.38	13.26	1	0.690	2628	37063	34.09	0.486	-1.246	
12709	29.38	13.52	1	0.660	3997	50438	11.85	0.464	-1.298	
12710	29.38	13.78	1	0.664	3839	53764	9.38	0.605	-1.184	
12711	29.38	14.04	1	0.663	4005	54251	6.39	0.743	-0.878	
12712	29.38	14.30	1	0.688	3433	52032	1.92	0.836	-0.881	
12713	29.38	14.56	1	0.725	2366	50179	178.22	0.852	-0.637	
12714	29.38	14.82	1	0.548	6483	44803	156.19	0.344	-1.330	
12715	29.38	15.08	1	0.683	4097	55552	173.66	0.561	-1.254	
12716	29.38	15.34	1	0.641	4250	51122	168.03	0.655	-1.161	
12717	29.38	15.60	1	0.660	3133	60387	169.48	0.795	-0.718	
12718	29.38	15.86	1	0.288	3605	12135	173.02	0.415	-0.999	
12719	29.38	16.12	1	0.455	5692	38929	159.66	1.207	0.367	
12720	29.38	16.38	1	0.209	10261	27199	7.69	0.812	-0.316	
12721	29.38	16.64	1	0.215	7603	20846	28.45	0.006	-0.954	
12722	29.38	16.90	1	0.146	8787	19172	178.83	-0.186	-0.221	
12723	29.38	17.16	1	0.366	6006	26838	9.11	0.144	-1.203	
12724	29.38	17.42	1	0.515	5481	33963	171.32	0.669	-0.917	
12725	29.38	17.68	1	0.315	5114	17092	11.18	0.767	-0.934	
12726	29.38	17.94	1	0.182	5715	11847	179.89	0.133	-1.194	
12727	29.38	18.20	1	0.243	3784	12510	173.91	0.321	-0.473	
12728	29.38	18.46	1	0.065	5196	11406	172.50	-0.728	-0.515	
12729	29.38	18.72	1	0.119	4314	11829	171.67	0.199	-0.895	
12730	29.38	18.98	1	0.031	3237	8308	24.50	0.244	-0.864	
12731	29.38	19.24	1	0.203	2451	5767	17.29	0.338	-1.004	
12732	29.38	19.50	1	0.190	3194	7066	1.16	0.368	-1.339	
12733	29.38	19.76	1	0.118	3092	5746	16.65	0.236	-1.072	
12734	29.38	20.02	1	0.212	2514	5498	10.49	-0.326	-1.376	
12735	29.38	20.28	1	0.279	2429	6892	10.09	0.789	-0.329	
12736	29.38	20.54	1	0.228	2895	7902	176.58	0.423	-0.591	
12737	29.38	20.80	1	0.273	2683	7998	14.07	0.115	-1.156	
12738	29.38	21.06	1	0.186	2948	7299	9.83	0.080	-1.097	
12739	29.38	21.32	1	0.232	2523	6738	11.15	0.168	-1.541	
12740	29.38	21.58	1	0.162	2459	5505	28.82	0.599	-0.465	
12741	29.38	21.84	1	0.151	1389	3001	33.33	0.560	-0.495	
12742	29.38	22.10	1	0.086	782	1382	45.64	1.153	0.814	
12743	29.38	22.36	1	0.118	1420	2893	14.24	0.347	-0.736	
12744	29.38	22.62	1	0.100	1281	3061	18.41	-0.508	-0.283	
12745	29.38	22.88	1	0.171	1026	2488	3.67	0.629	-0.112	
12746	29.38	23.14	1	0.128	246	465	85.98	1.028	-0.117	
12747	29.38	23.40	1	0.126	172	332	72.65	-0.407	-1.221	
12748	29.38	23.66	1	0.076	194	370	60.56	0.099	-0.346	
12749	29.38	23.92	1	0.032	204	357	60.27	0.209	-0.204	
12750	29.38	24.18	1	0.026	191	358	33.41	1.046	-0.223	
12751	29.38	24.44	1	0.031	160	319	22.80	1.154	0.237	
12752	29.38	24.70	1	0.040	155	314	25.21	1.072	0.172	
12753	29.38	24.96	1	0.025	190	333	22.22	1.154	0.322	
12754	29.38	25.22	1	0.008	351	544	15.80	0.914	0.119	
12755	29.38	25.48	1	0.058	219	435	19.68	1.549	1.407	
12756	29.38	25.74	1	0.066	236	465	15.83	1.625	1.463	
12757	29.38	26.00	1	0.062	227	441	17.54	1.801	2.229	
12758	29.38	26.26	1	0.042	260	439	16.10	1.510	1.247	
12759	29.38	26.52	1	0.047	234	457	12.43	1.560	1.876	
12760	29.38	26.78	1	0.027	321	591	49.43	0.483	0.537	
12761	29.38	27.04	1	0.231	403	1401	103.26	1.133	0.623	
12762	29.38	27.30	0	0.090	209	485	100.27	0.227	-0.727	
12763	29.38	27.56	0	0.073	220	525	93.42	-0.053	-0.893	
12764	29.38	27.82	0	0.059	211	526	90.08	-0.013	-0.815	
12765	29.38	28.08	0	0.055	210	526	91.28	0.104	-0.921	
12766	29.38	28.34	0	0.059	207	533	102.47	-0.062	-0.803	
12767	29.38	28.60	0	0.060	211	527	94.47	-0.017	-0.860	
12768	29.38	28.86	0	0.040	249	592	49.04	-0.090	-0.830	
12769	29.64	0.00	1	0.133	396	645	2.95	0.045	-1.504	
12770	29.64	0.26	1	0.112	313	496	1.46	0.208	-1.335	
12771	29.64	0.52	1	0.088	300	493	174.63	0.242	-1.270	
12772	29.64	0.78	1	0.193	316	1037	142.23	0.196	-1.370	
12773	29.64	1.04	1	0.150	1494	11867	91.46	0.313	-0.562	
12774	29.64	1.30	1	0.346	2722	19347	85.88	1.335	0.961	
12775	29.64	1.56	0	0.092	330	647	132.77	0.047	-0.707	
12776	29.64	1.82	0	0.054	263	490	2.39	0.564	0.022	
12777	29.64	2.08	0	0.011	289	509	164.24	0.418	-0.372	
12778	29.64	2.34	0	0.061	267	510	127.45	0.200	0.029	
12779	29.64	2.60	0	0.032	261	492	105.24	0.103	-0.351	
12780	29.64	2.86	0	0.026	264	483	105.51	0.231	-0.359	
12781	29.64	3.12	0	0.017	260	498	122.27	0.116	-0.031	
12782	29.64	3.38	0	0.038	257	512	122.88	0.294	0.181	
12783	29.64	3.64	0	0.030	270	550	105.80	0.025	0.207	
12784	29.64	3.90	0	0.044	299	522	118.60	0.345	0.881	
12785	29.64	4.16	0	0.057	266	529	141.60	-0.061	-0.235	
12786	29.64	4.42	0	0.011	259	481	90.90	0.205	-0.095	
12787	29.64	4.68	0	0.024	266	485	126.45	0.326	0.131	
12788	29.64	4.94	0	0.009	258	478	109.46	0.164	-0.145	
12789	29.64	5.20	0	0.040	575	837	46.22	0.249	-0.876	
12790	29.64	5.46	0	0.059	407	699	27.47	0.317	-1.010	
12791	29.64	5.72	0	0.021	312	499	85.24	0.269	-0.196	
12792	29.64	5.98	0	0.021	268	469	12.03	0.278	-0.223	
12793	29.64	6.24	0	0.039	272	485	18.24	0.402	0.008	
12794	29.64	6.50	0	0.019	267	470	23.66	0.243	-0.429	
12795	29.64	6.76	0	0.028	289	518	14.68	0.168	-0.283	
12796	29.64	7.02	0	0.031	290	529	49.17	0.063	-0.748	
12797	29.64	7.28	0	0.033	330	561	175.45	-0.061	-0.167	
12798	29.64	7.54	0	0.045	270	502	11.98	0.035	0.088	
12799	29.64	7.80	0	0.046	261	493	8.82	0.006	-0.322	
12800	29.64	8.06	0	0.065	247	504	13.14	0.201	-0.266	
12801	29.64	8.32	0	0.068	242	506	7.53	0.382	-0.009	
12802	29.64	8.58	0	0.104	245	514	14.46	0.270	-0.185	
12803	29.64	8.84	0	0.079	249	523	9.40	0.527	0.171	
12804	29.64	9.10	0	0.140	261	650	0.31	0.269	-0.967	
12805	29.64	9.36	0	0.109	251	531	9.63	0.454	-0.290	
12806	29.64	9.62	0	0.094	312	615	21.69	0.513	-0.680	
12807	29.64	9.88	1	0.769	1671	39131	27.62	0.978	-0.588	
12808	29.64	10.14	1	0.800	1922	59643	35.47	0.935	-0.585	
12809	29.64	10.40	1	0.676	399	23290	42.75	2.364	4.748	
12810	29.64	10.66	0	0.055	253	471	18.92	-0.042	-0.812	
12811	29.64	10.92	0	0.049	229	468	14.73	0.022	-0.602	
12812	29.64	11.18	0	0.046	241	469	18.10	-0.113	-0.694	
12813	29.64	11.44	0	0.045	227	461	21.38	-0.084	-0.586	
12814	29.64	11.70	0	0.041	227	452	14.01	0.019	-0.524	
12815	29.64	11.96	0	0.040	237	459	12.25	-0.031	-0.393	
12816	29.64	12.22	0	0.053	261	475	14.48	0.169	-0.564	
12817	29.64	12.48	0	0.067	284	492	31.46	0.058	-0.815	
12818	29.64	12.74	1	0.853	656	47067	26.66	2.113	3.388	
12819	29.64	13.00	1	0.700	3338	56761	29.42	0.598	-1.197	
12820	29.64	13.26	1	0.688	3659	61311	23.85	0.727	-0.873	
12821	29.64	13.52	1	0.798	1500	61137	20.59	0.988	-0.528	
12822	29.64	13.78	1	0.802	1425	61206	10.49	1.175	0.004	
12823	29.64	14.04	1	0.804	1408	59290	3.93	1.036	-0.331	
12824	29.64	14.30	1	0.787	1483	58450	175.94	0.820	-0.910	
12825	29.64	14.56	1	0.850	785	62002	169.53	1.079	-0.318	
12826	29.64	14.82	1	0.916	478	62447	166.31	1.791	1.687	
12827	29.64	15.08	1	0.819	929	36692	170.30	1.608	1.335	
12828	29.64	15.34	1	0.683	3173	48801	178.75	0.602	-1.036	
12829	29.64	15.60	1	0.726	2509	62042	176.07	1.053	-0.166	
12830	29.64	15.86	1	0.575	4393	45412	178.84	0.662	-0.952	
12831	29.64	16.12	1	0.645	4903	51854	169.57	0.886	-0.638	
12832	29.64	16.38	1	0.567	4729	32903	163.11	0.831	-0.739	
12833	29.64	16.64	1	0.465	5847	29373	171.27	0.569	-0.982	
12834	29.64	16.90	1	0.378	4961	21920	173.33	0.209	-1.321	
12835	29.64	17.16	1	0.404	4398	20314	179.67	0.435	-1.234	
12836	29.64	17.42	1	0.362	4948	23849	1.74	1.036	-0.104	
12837	29.64	17.68	1	0.179	5384	12792	172.35	-0.060	-1.112	
12838	29.64	17.94	1	0.191	4263	9736	164.05	0.703	-0.267	
12839	29.64	18.20	1	0.243	4231	11345	178.08	0.138	-1.095	
12840	29.64	18.46	1	0.190	4812	12929	162.69	0.186	-1.005	
12841	29.64	18.72	1	0.200	2638	6649	5.84	0.463	-0.632	
12842	29.64	18.98	1	0.198	1701	3544	15.93	0.176	-1.391	
12843	29.64	19.24	1	0.226	1620	4068	5.61	0.050	-1.195	
12844	29.64	19.50	1	0.169	1686	3372	6.51	-0.197	-1.069	
12845	29.64	19.76	1	0.106	1444	2546	15.83	-0.205	-0.898	
12846	29.64	20.02	1	0.212	1181	3608	6.90	0.023	-1.302	
12847	29.64	20.28	1	0.232	1853	4933	1.73	0.227	-1.326	
12848	29.64	20.54	1	0.203	2500	5434	179.42	0.582	-0.687	
12849	29.64	20.80	1	0.265	1847	6491	5.82	0.108	-1.229	
12850	29.64	21.06	1	0.179	2141	4794	15.16	0.070	-0.843	
12851	29.64	21.32	1	0.138	2480	6134	8.01	1.058	1.194	
12852	29.64	21.58	1	0.043	1595	3591	64.38	0.846	0.202	
12853	29.64	21.84	1	0.101	187	348	71.81	1.016	0.043	
12854	29.64	22.10	1	0.061	148	275	71.89	-0.048	-1.129	
12855	29.64	22.36	1	0.060	264	452	21.03	1.328	1.085	
12856	29.64	22.62	1	0.156	1299	2678	25.91	0.100	-0.961	
12857	29.64	22.88	1	0.053	1267	2580	169.69	0.030	-0.690	
12858	29.64	23.14	1	0.119	273	579	83.46	0.816	-0.154	
12859	29.64	23.40	1	0.165	205	399	75.07	-0.180	-1.531	
12860	29.64	23.66	1	0.094	188	364	65.07	-0.160	-0.784	
12861	29.64	23.92	1	0.048	189	350	57.58	0.345	-0.061	
12862	29.64	24.18	1	0.033	151	316	50.50	0.884	-0.275	
12863	29.64	24.44	1	0.027	147	300	30.73	1.053	-0.018	
12864	29.64	24.70	1	0.042	148	316	17.24	1.288	0.610	
12865	29.64	24.96	1	0.039	183	356	31.62	1.193	0.659	
12866	29.64	25.22	1	0.044	253	431	11.57	1.541	1.309	
12867	29.64	25.48	1	0.053	194	351	18.83	1.351	0.654	
12868	29.64	25.74	1	0.047	208	375	18.19	1.242	0.656	
12869	29.64	26.00	1	0.035	208	363	25.26	1.026	0.146	
12870	29.64	26.26	1	0.036	229	384	15.95	1.565	1.795	
12871	29.64	26.52	1	0.033	263	444	2.20	1.701	2.289	
12872	29.64	26.78	1	0.008	399	688	111.32	0.686	0.009	
12873	29.64	27.04	1	0.352	1514	8665	109.96	0.771	-0.513	
12874	29.64	27.30	0	0.060	223	499	94.91	0.432	-0.699	
12875	29.64	27.56	0	0.084	219	598	83.61	-0.146	-0.743	
12876	29.64	27.82	0	0.039	205	515	91.15	0.026	-1.006	
12877	29.64	28.08	0	0.026	186	506	102.99	0.074	-1.232	
12878	29.64	28.34	0	0.011	221	532	90.08	0.146	-1.195	
12879	29.64	28.60	0	0.080	188	495	118.33	0.131	-0.673	
12880	29.64	28.86	0	0.094	219	599	83.86	-0.232	-0.889	
12881	29.90	0.00	1	0.144	250	494	3.81	0.290	-1.329	
12882	29.90	0.26	1	0.121	256	459	4.78	0.304	-1.261	
12883	29.90	0.52	1	0.105	270	456	176.02	0.279	-1.468	
12884	29.90	0.78	1	0.077	279	467	168.92	0.075	-1.404	
12885	29.90	1.04	1	0.150	308	838	140.98	0.062	-1.421	
12886	29.90	1.30	1	0.339	955	13771	113.12	-0.023	-0.629	
12887	29.90	1.56	1	0.510	1640	20963	104.17	1.149	-0.003	
12888	29.90	1.82	0	0.058	270	465	4.86	0.446	-0.521	
12889	29.90	2.08	0	0.067	272	563	172.46	0.668	0.093	
12890	29.90	2.34	0	0.051	274	558	166.63	0.281	-0.723	
12891	29.90	2.60	0	0.024	287	538	144.65	0.312	-0.572	
12892	29.90	2.86	0	0.017	350	576	106.36	0.558	-0.231	
12893	29.90	3.12	0	0.022	270	511	129.54	0.092	-0.405	
12894	29.90	3.38	0	0.014	275	510	115.04	0.201	-0.380	
12895	29.90	3.64	0	0.024	272	510	91.09	-0.108	0.091	
12896	29.90	3.90	0	0.017	281	517	93.17	0.279	-0.280	
12897	29.90	4.16	0	0.028	292	532	115.82	0.370	-0.144	
12898	29.90	4.42	0	0.003	366	583	116.54	0.743	0.063	
12899	29.90	4.68	0	0.003	264	476	107.20	0.346	-0.133	
12900	29.90	4.94	0	0.008	268	496	116.66	0.254	0.102	
12901	29.90	5.20	0	0.167	510	1545	9.71	0.703	-0.779	
12902	29.90	5.46	0	0.029	266	473	91.47	0.211	0.070	
12903	29.90	5.72	0	0.022	284	486	23.64	0.333	-0.392	
12904	29.90	5.98	0	0.016	279	494	8.50	0.278	-0.016	
12905	29.90	6.24	0	0.048	332	575	102.97	0.400	0.399	
12906	29.90	6.50	0	0.041	335	548	63.78	0.206	-0.852	
12907	29.90	6.76	0	0.044	270	475	15.01	0.056	-0.478	
12908	29.90	7.02	0	0.062	253	485	19.03	0.297	-0.426	
12909	29.90	7.28	0	0.020	344	549	86.59	0.742	0.067	
12910	29.90	7.54	0	0.065	285	532	17.81	0.437	-0.087	
12911	29.90	7.80	0	0.108	292	633	14.90	1.191	1.531	
12912	29.90	8.06	1	0.249	271	1375	6.38	2.305	4.805	
12913	29.90	8.32	1	0.482	291	3507	7.15	2.467	5.109	
12914	29.90	8.58	1	0.744	320	7131	7.57	2.168	3.667	
12915	29.90	8.84	1	0.875	417	33187	6.14	2.278	4.136	
12916	29.90	9.10	1	0.854	725	58725	12.08	1.465	0.862	
12917	29.90	9.36	1	0.775	1807	59240	14.78	0.826	-0.816	
12918	29.90	9.62	1	0.796	1308	58532	22.95	0.858	-0.804	
12919	29.90	9.88	1	0.915	506	54218	34.32	1.529	0.663	
12920	29.90	10.14	0	0.080	247	472	17.07	-0.047	-1.045	
12921	29.90	10.40	0	0.103	241	604	164.24	-0.044	-0.109	
12922	29.90	10.66	0	0.049	237	467	13.56	-0.068	-0.684	
12923	29.90	10.92	0	0.038	242	477	48.57	-0.535	-0.484	
12924	29.90	11.18	0	0.045	240	468	13.75	-0.045	-0.619	
12925	29.90	11.44	0	0.042	226	460	12.17	0.012	-0.634	
12926	29.90	11.70	0	0.047	246	463	26.31	0.005	-0.668	
12927	29.90	11.96	0	0.022	246	490	41.40	0.060	-0.833	
12928	29.90	12.22	0	0.111	286	546	36.91	-0.336	-0.789	
12929	29.90	12.48	1	0.740	2137	51135	35.95	0.670	-1.130	
12930	29.90	12.74	1	0.631	4297	52781	29.35	0.792	-0.634	
12931	29.90	13.00	1	0.635	4707	46419	27.08	0.648	-1.019	
12932	29.90	13.26	1	0.817	551	33215	27.35	2.155	3.620	
12933	29.90	13.52	0	0.062	229	492	8.50	0.654	0.249	
12934	29.90	13.78	0	0.069	228	537	3.78	0.912	0.998	
12935	29.90	14.04	0	0.080	252	547	174.52	0.668	0.624	
12936	29.90	14.30	0	0.057	234	490	165.71	0.477	0.075	
12937	29.90	14.56	0	0.062	226	485	169.00	0.096	0.186	
12938	29.90	14.82	1	0.659	260	10400	157.90	2.996	7.871	
12939	29.90	15.08	1	0.834	1038	63503	154.07	1.357	0.555	
12940	29.90	15.34	1	0.881	396	46822	154.64	1.824	2.253	
12941	29.90	15.60	1	0.072	295	549	149.36	-0.505	0.691	
12942	29.90	15.86	1	0.590	323	6079	162.82	2.579	5.542	
12943	29.90	16.12	1	0.760	1353	42244	157.27	0.807	-0.928	
12944	29.90	16.38	1	0.690	2899	48042	149.08	0.793	-0.778	
12945	29.90	16.64	1	0.441	7285	40353	162.51	0.985	-0.172	
12946	29.90	16.90	1	0.493	4826	24822	17.90	0.343	-1.358	
12947	29.90	17.16	1	0.603	4505	47739	158.68	0.600	-1.059	
12948	29.90	17.42	1	0.401	6316	28666	162.90	0.425	-1.458	
12949	29.90	17.68	1	0.246	6474	19991	173.09	0.423	-1.130	
12950	29.90	17.94	1	0.095	4229	6969	18.54	0.589	-0.410	
12951	29.90	18.20	1	0.211	2559	5389	17.78	-0.057	-1.307	
12952	29.90	18.46	1	0.211	2657	5099	28.54	0.131	-1.539	
12953	29.90	18.72	1	0.339	2417	7570	19.95	0.315	-1.299	
12954	29.90	18.98	1	0.320	2052	6849	10.68	0.374	-1.192	
12955	29.90	19.24	1	0.259	2318	4895	8.37	0.086	-1.466	
12956	29.90	19.50	1	0.227	1667	3659	7.92	0.097	-1.122	
12957	29.90	19.76	1	0.237	1662	4139	7.44	0.255	-1.368	
12958	29.90	20.02	1	0.286	2577	6719	4.12	0.505	-1.263	
12959	29.90	20.28	1	0.298	2299	8774	167.23	0.572	-0.479	
12960	29.90	20.54	1	0.298	2540	7552	178.28	0.271	-1.282	
12961	29.90	20.80	1	0.189	2550	5827	179.25	0.206	-1.160	
12962	29.90	21.06	1	0.161	1804	3722	5.13	0.094	-1.383	
12963	29.90	21.32	1	0.180	1590	3709	174.61	-0.175	-1.205	
12964	29.90	21.58	1	0.052	1265	2489	36.18	0.449	-0.735	
12965	29.90	21.84	1	0.144	172	320	82.57	-0.097	-1.516	
12966	29.90	22.10	1	0.105	127	222	74.13	-0.405	-0.923	
12967	29.90	22.36	1	0.055	202	370	68.55	1.107	1.081	
12968	29.90	22.62	1	0.095	1745	3416	18.27	0.146	-0.310	
12969	29.90	22.88	1	0.130	946	1946	43.51	0.584	-0.340	
12970	29.90	23.14	1	0.059	417	644	86.59	0.144	-0.800	
12971	29.90	23.40	1	0.175	198	397	74.53	-0.107	-1.615	
12972	29.90	23.66	1	0.094	209	387	64.46	-0.135	-0.860	
12973	29.90	23.92	1	0.059	178	337	55.10	0.340	-0.259	
12974	29.90	24.18	1	0.042	147	303	49.85	0.678	-0.370	
12975	29.90	24.44	1	0.029	141	294	21.71	1.050	-0.075	
12976	29.90	24.70	1	0.045	146	323	22.02	1.378	0.803	
12977	29.90	24.96	1	0.043	151	327	20.74	1.195	0.408	
12978	29.90	25.22	1	0.045	184	371	21.87	1.384	1.220	
12979	29.90	25.48	1	0.061	181	358	18.79	1.428	1.037	
12980	29.90	25.74	1	0.035	195	351	22.19	1.374	1.297	
12981	29.90	26.00	1	0.040	246	386	11.21	1.417	1.149	
12982	29.90	26.26	1	0.020	287	428	28.92	0.670	-0.315	
12983	29.90	26.52	1	0.044	260	432	18.80	1.829	2.283	
12984	29.90	26.78	1	0.021	305	523	23.82	1.412	1.395	
12985	29.90	27.04	1	0.282	1689	5886	106.53	0.385	-1.076	
12986	29.90	27.30	0	0.029	231	560	154.80	0.536	-0.706	
12987	29.90	27.56	0	0.045	204	655	19.09	0.361	-0.018	
12988	29.90	27.82	0	0.011	182	624	140.56	0.312	-0.592	
12989	29.90	28.08	0	0.021	197	524	114.85	0.258	-1.114	
12990	29.90	28.34	0	0.026	219	558	142.58	0.189	-1.144	
12991	29.90	28.60	0	0.044	197	481	127.25	0.199	-0.970	
12992	29.90	28.86	0	0.090	206	537	122.77	0.181	-0.190	
12993	30.16	0.00	1	0.143	220	448	3.28	0.301	-1.258	
12994	30.16	0.26	1	0.124	240	434	3.68	0.336	-1.318	
12995	30.16	0.52	1	0.122	225	407	0.57	0.292	-1.308	
12996	30.16	0.78	1	0.097	236	404	177.88	0.408	-1.197	
12997	30.16	1.04	1	0.082	258	416	164.85	0.086	-1.525	
12998	30.16	1.30	1	0.092	323	533	166.61	0.280	-1.237	
12999	30.16	1.56	1	0.487	483	7943	142.70	0.211	-1.168	
13000	30.16	1.82	1	0.699	713	13691	161.32	1.622	1.335	
13001	30.16	2.08	0	0.108	323	642	158.58	0.313	-0.854	
13002	30.16	2.34	0	0.096	261	555	167.32	0.522	-0.885	
13003	30.16	2.60	0	0.097	272	555	167.49	0.165	-0.803	
13004	30.16	2.86	0	0.056	319	617	172.93	0.340	-0.026	
13005	30.16	3.12	0	0.047	277	542	170.51	0.471	-0.464	
13006	30.16	3.38	0	0.041	295	567	170.42	0.292	-0.568	
13007	30.16	3.64	0	0.043	315	553	96.81	0.221	0.167	
13008	30.16	3.90	0	0.014	281	520	156.81	0.442	-0.101	
13009	30.16	4.16	0	0.019	278	523	175.13	0.423	-0.477	
13010	30.16	4.42	0	0.024	274	529	147.64	0.457	-0.184	
13011	30.16	4.68	0	0.018	275	508	127.43	0.552	0.181	
13012	30.16	4.94	0	0.002	265	494	27.32	0.154	-0.242	
13013	30.16	5.20	0	0.012	277	485	47.71	0.261	-0.456	
13014	30.16	5.46	0	0.011	281	496	39.43	0.297	-0.334	
13015	30.16	5.72	0	0.010	282	482	20.09	0.340	-0.221	
13016	30.16	5.98	0	0.029	278	474	26.54	0.212	-0.764	
13017	30.16	6.24	0	0.013	406	624	15.61	-0.004	-0.797	
13018	30.16	6.50	0	0.061	300	520	14.60	0.542	-0.847	
13019	30.16	6.76	0	0.096	320	595	26.17	0.774	-0.385	
13020	30.16	7.02	1	0.922	327	52958	18.81	2.429	4.509	
13021	30.16	7.28	1	0.870	775	61672	17.20	1.223	0.055	
13022	30.16	7.54	1	0.814	1211	60544	14.58	0.955	-0.569	
13023	30.16	7.80	1	0.783	1701	60812	11.75	0.868	-0.756	
13024	30.16	8.06	1	0.828	998	61982	9.75	1.026	-0.443	
13025	30.16	8.32	1	0.868	732	62405	7.27	1.532	1.076	
13026	30.16	8.58	1	0.900	531	62531	6.87	1.769	1.753	
13027	30.16	8.84	1	0.917	414	57621	7.75	2.317	4.033	
13028	30.16	9.10	1	0.899	275	32518	11.51	2.694	6.046	
13029	30.16	9.36	1	0.508	236	4671	13.19	2.953	7.828	
13030	30.16	9.62	1	0.291	273	962	37.09	0.408	-1.041	
13031	30.16	9.88	0	0.069	242	484	13.69	-0.035	-0.980	
13032	30.16	10.14	0	0.063	238	469	10.82	-0.069	-0.836	
13033	30.16	10.40	0	0.056	235	464	10.12	-0.135	-0.863	
13034	30.16	10.66	0	0.054	238	453	12.49	-0.147	-0.866	
13035	30.16	10.92	0	0.035	272	510	55.93	-0.376	-0.762	
13036	30.16	11.18	0	0.043	229	461	16.02	0.013	-0.693	
13037	30.16	11.44	0	0.049	240	463	13.31	0.038	-0.641	
13038	30.16	11.70	0	0.089	272	525	59.88	-0.436	-0.618	
13039	30.16	11.96	1	0.448	559	3717	42.01	1.312	0.892	
13040	30.16	12.22	1	0.695	3149	44922	36.95	0.672	-1.088	
13041	30.16	12.48	1	0.582	4231	30726	35.60	0.503	-1.232	
13042	30.16	12.74	1	0.700	914	22992	41.97	0.589	-0.976	
13043	30.16	13.00	0	0.045	250	494	16.82	0.500	-0.029	
13044	30.16	13.26	0	0.044	226	474	8.92	0.495	0.293	
13045	30.16	13.52	0	0.048	229	476	6.15	0.563	0.337	
13046	30.16	13.78	0	0.044	235	487	0.26	0.675	0.549	
13047	30.16	14.04	0	0.049	222	481	177.64	0.466	0.373	
13048	30.16	14.30	0	0.049	222	475	175.98	0.443	0.590	
13049	30.16	14.56	0	0.013	253	499	22.22	0.473	0.379	
13050	30.16	14.82	0	0.037	226	473	139.69	-0.196	0.398	
13051	30.16	15.08	0	0.047	230	469	169.76	-0.120	0.229	
13052	30.16	15.34	1	0.437	258	3830	151.97	2.868	7.292	
13053	30.16	15.60	1	0.837	1030	62075	156.37	1.299	0.316	
13054	30.16	15.86	1	0.752	862	22851	159.24	1.273	0.373	
13055	30.16	16.12	1	0.600	480	4984	15.13	1.928	2.735	
13056	30.16	16.38	1	0.798	1116	63558	5.67	1.468	0.848	
13057	30.16	16.64	1	0.680	2954	48521	179.33	0.894	-0.646	
13058	30.16	16.90	1	0.609	2629	26313	8.44	0.840	-0.766	
13059	30.16	17.16	1	0.479	2852	13789	11.65	0.690	-0.733	
13060	30.16	17.42	1	0.289	2202	5785	3.52	0.468	-0.987	
13061	30.16	17.68	1	0.236	1960	4624	6.07	0.446	-1.255	
13062	30.16	17.94	1	0.298	2162	6192	3.10	0.641	-0.458	
13063	30.16	18.20	1	0.148	1642	3559	8.22	0.258	-0.881	
13064	30.16	18.46	1	0.274	2754	8601	176.26	0.629	-0.832	
13065	30.16	18.72	1	0.457	4191	19030	3.68	0.758	-0.905	
13066	30.16	18.98	1	0.369	3283	12948	11.70	0.958	-0.102	
13067	30.16	19.24	1	0.381	3039	12292	4.90	0.929	-0.212	
13068	30.16	19.50	1	0.393	3348	11155	6.46	0.578	-1.179	
13069	30.16	19.76	1	0.416	3010	11695	179.81	0.612	-1.046	
13070	30.16	20.02	1	0.297	3156	9359	4.36	0.622	-0.913	
13071	30.16	20.28	1	0.200	3217	7146	174.49	0.436	-1.070	
13072	30.16	20.54	1	0.202	3069	6528	174.66	0.272	-1.163	
13073	30.16	20.80	1	0.131	2101	4703	7.46	0.183	-0.995	
13074	30.16	21.06	1	0.075	2104	3615	17.70	-0.447	-0.230	
13075	30.16	21.32	1	0.147	1996	4279	160.94	0.418	-0.589	
13076	30.16	21.58	1	0.133	2042	4325	170.06	0.516	-0.112	
13077	30.16	21.84	1	0.040	868	1446	171.60	0.036	-0.906	
13078	30.16	22.10	1	0.044	458	690	176.39	0.373	-1.153	
13079	30.16	22.36	1	0.178	1202	3314	11.87	-0.222	-1.089	
13080	30.16	22.62	1	0.218	2324	5053	171.37	0.003	-1.305	
13081	30.16	22.88	1	0.059	1889	3397	79.33	0.255	-0.388	
13082	30.16	23.14	1	0.073	665	1072	84.20	0.461	-0.164	
13083	30.16	23.40	1	0.174	253	484	80.57	0.032	-1.693	
13084	30.16	23.66	1	0.098	208	405	59.17	0.299	-0.339	
13085	30.16	23.92	1	0.062	178	355	51.74	0.584	-0.019	
13086	30.16	24.18	1	0.046	149	312	52.66	0.570	-0.231	
13087	30.16	24.44	1	0.030	131	284	17.18	1.001	-0.393	
13088	30.16	24.70	1	0.052	143	315	20.91	1.239	0.407	
13089	30.16	24.96	1	0.038	146	321	23.32	1.188	0.440	
13090	30.16	25.22	1	0.050	181	354	27.80	1.041	0.175	
13091	30.16	25.48	1	0.060	177	349	10.71	1.528	1.110	
13092	30.16	25.74	1	0.074	192	373	5.80	1.835	2.532	
13093	30.16	26.00	1	0.076	214	417	9.74	1.528	1.287	
13094	30.16	26.26	1	0.050	212	398	19.13	1.558	1.451	
13095	30.16	26.52	1	0.041	253	452	17.54	1.673	2.064	
13096	30.16	26.78	1	0.055	343	615	79.36	-0.100	-0.939	
13097	30.16	27.04	1	0.084	1842	5584	112.98	0.338	-0.561	
